Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
DRC70,21.078594870560575,Low Fat,0.1989454325983098,Fruits and Vegetables,82.71084100400569,OUT046,1997,Small,Tier 1,Supermarket Type1,1863.6740401091265
NCB76,14.52033521101032,Low Fat,0.02965374110475881,Dairy,156.29965649364254,OUT017,2007,,Tier 2,Supermarket Type1,2473.0807008796514
NCB83,13.385697115992928,reg,0.03743169805826102,Fruits and Vegetables,36.66629749737328,OUT046,1997,Small,Tier 1,Supermarket Type1,688.9852756409377
NCB27,15.947055916525807,Regular,0.09714186782614047,Baking Goods,205.8944905793167,OUT027,1985,Medium,Tier 3,Supermarket Type3,8618.581124611132
FDB72,5.756816642888661,Low Fat,0.24455835365226075,Others,154.2601724009066,OUT046,1997,Small,Tier 1,Supermarket Type1,2555.177482576936
FDB36,18.361020280556218,Low Fat,0.027874396843898582,Hard Drinks,254.42127504680772,OUT049,1999,Medium,Tier 1,Supermarket Type1,3807.624734722676
FDN10,15.496952236426418,Regular,0.007665646360198562,Soft Drinks,55.258314735917764,OUT027,1985,Medium,Tier 3,Supermarket Type3,1666.8293279135844
FDN43,,Regular,0.0,Snack Foods,203.82096822191264,OUT019,1985,Small,Tier 1,Grocery Store,1612.0333892849007
NCB72,,Regular,0.053754129159554645,Breakfast,102.02429297311474,OUT018,2009,Medium,Tier 3,Supermarket Type2,2306.984857789485
FDB94,14.635535363619795,Low Fat,0.0,Canned,119.06308926934074,OUT027,1985,Medium,Tier 3,Supermarket Type3,5366.288992612711
FDB27,5.60250075341161,Regular,0.03205819632366962,Others,113.24286645982868,OUT018,2009,Medium,Tier 3,Supermarket Type2,2575.62433980192
FDB28,9.037847363377857,Low Fat,0.005712097413018905,Others,115.49317261468325,OUT045,2002,,Tier 2,Supermarket Type1,2302.812140797108
NCB86,11.146007589117781,low fat,0.06314978157953177,Hard Drinks,132.67704892619707,OUT035,2004,Small,Tier 2,Supermarket Type1,2201.7157412653064
DRC38,8.663105001108661,reg,0.0012802904206718085,Health and Hygiene,35.957144816851994,OUT018,2009,Medium,Tier 3,Supermarket Type2,612.6758340068485
FDA65,8.633748692522493,Regular,0.0,Soft Drinks,230.8347361724371,OUT019,1985,Small,Tier 1,Grocery Store,1121.0176035883014
FDB72,14.24012405285611,reg,0.0316220395898431,Snack Foods,239.1038424705816,OUT018,2009,Medium,Tier 3,Supermarket Type2,4987.028295150299
FDN69,12.504603290027463,Low Fat,0.017647695174041085,Soft Drinks,40.33534224335583,OUT019,1985,Small,Tier 1,Grocery Store,206.95030271133479
FDN58,,Regular,0.1999714979882127,Seafood,214.1367536874404,OUT010,1998,,Tier 3,Grocery Store,1275.0117734960988
FDA47,20.758920480868586,Low Fat,0.03099135067449678,Breakfast,48.05633589053672,OUT019,1985,Small,Tier 1,Grocery Store,298.9072646671414
FDN61,15.729452758220601,reg,0.13506056568540895,Seafood,221.64400919516675,OUT027,1985,Medium,Tier 3,Supermarket Type3,8419.090875170126
FDA49,14.39563084880321,Low Fat,0.043430060845218936,Canned,175.66510235005762,OUT019,1985,Small,Tier 1,Grocery Store,1239.0301251868716
FDA30,18.90851135831346,Regular,0.0,Dairy,103.2992517543689,OUT035,2004,Small,Tier 2,Supermarket Type1,2407.534102876422
DRC57,15.245242879639608,LF,0.036022619536682884,Breads,175.8762933577463,OUT010,1998,,Tier 3,Grocery Store,1060.3440972300796
FDA77,7.314541595249617,Regular,0.28632441547453885,Fruits and Vegetables,150.5684805382473,OUT035,2004,Small,Tier 2,Supermarket Type1,3155.3171235307414
NCB54,9.850727890793868,Low Fat,0.06130391913506077,Breads,181.03813865556177,OUT035,2004,Small,Tier 2,Supermarket Type1,3340.732073106351
NCB74,16.967124805634874,Low Fat,0.010172399688929792,Canned,143.18773960766651,OUT035,2004,Small,Tier 2,Supermarket Type1,2614.133632721604
FDA80,17.052500511459343,Low Fat,0.00038709533449199124,Others,213.39840363119154,OUT013,1987,High,Tier 3,Supermarket Type1,4136.106851075575
FDA74,21.279148755252304,Low Fat,0.0,Soft Drinks,41.683610824464054,OUT019,1985,Small,Tier 1,Grocery Store,358.4360227636373
DRC63,15.158572932839212,Low Fat,0.06965495793674772,Dairy,112.25062485188933,OUT045,2002,,Tier 2,Supermarket Type1,2608.024870087556
DRC18,19.792268197460395,Low Fat,0.0067424815218386745,Others,162.99167254845543,OUT018,2009,Medium,Tier 3,Supermarket Type2,3188.5368762950475
NCB32,5.42786528002196,Low Fat,0.0816345449604529,Breads,169.82535533207016,OUT049,1999,Medium,Tier 1,Supermarket Type1,2968.2763972658518
FDN52,14.125779861781025,Low Fat,0.015460109545860199,Soft Drinks,71.0126169282169,OUT018,2009,Medium,Tier 3,Supermarket Type2,1181.6579432057833
FDN81,20.137416419937324,Low Fat,0.09940132910947598,Health and Hygiene,48.588986661466436,OUT013,1987,High,Tier 3,Supermarket Type1,841.8446473011606
FDA89,9.383151998029323,Regular,0.05648461686366447,Baking Goods,35.95095442783538,OUT017,2007,,Tier 2,Supermarket Type1,747.1663763216656
FDN26,7.132902264501556,Low Fat,0.00792006664652881,Household,128.47121543775916,OUT018,2009,Medium,Tier 3,Supermarket Type2,2320.755309813429
DRC36,10.458672721644925,Low Fat,0.004415506983390259,Canned,108.97137369915511,OUT019,1985,Small,Tier 1,Grocery Store,628.3547609492349
NCB90,17.96801484315257,Low Fat,0.03765482632191011,Breads,165.00268643233917,OUT049,1999,Medium,Tier 1,Supermarket Type1,3101.920590178829
FDN78,5.939913849582366,LF,0.16577585029492922,Dairy,137.08550111598953,OUT010,1998,,Tier 3,Grocery Store,809.4050665942509
DRC43,14.705757192274435,reg,0.0,Others,124.00006095563307,OUT017,2007,,Tier 2,Supermarket Type1,2141.239991269341
FDN17,6.8057372993527,Regular,0.08540461031408253,Meat,230.02365995868857,OUT010,1998,,Tier 3,Grocery Store,1743.0456091483284
DRC14,,reg,0.038033100959580214,Canned,177.6778111426005,OUT018,2009,Medium,Tier 3,Supermarket Type2,2892.0606503383497
NCB57,20.921609026378146,Low Fat,0.02907834957565781,Health and Hygiene,183.47977237905604,OUT049,1999,Medium,Tier 1,Supermarket Type1,2489.834898043758
FDB35,7.817452587397071,Low Fat,0.10362828810636059,Baking Goods,121.11102610056012,OUT010,1998,,Tier 3,Grocery Store,753.8342991727126
NCB32,5.078281330382549,Low Fat,0.03734863650046835,Household,214.33525860296237,OUT017,2007,,Tier 2,Supermarket Type1,3354.5399658704846
FDB18,11.762456762626725,Low Fat,0.0091571007988219,Baking Goods,66.89266679489933,OUT010,1998,,Tier 3,Grocery Store,386.06523565282265
FDA29,14.320824990732634,Regular,0.019255347084666887,Frozen Foods,125.87217214385052,OUT027,1985,Medium,Tier 3,Supermarket Type3,5736.810370423675
NCB66,9.55780149553371,Low Fat,0.04944777733973387,Baking Goods,42.13304159619361,OUT045,2002,,Tier 2,Supermarket Type1,868.3859327700717
FDB33,,Regular,0.030907806242984306,Hard Drinks,58.243215276086396,OUT027,1985,Medium,Tier 3,Supermarket Type3,2169.9095918589715
NCB42,20.70783308628378,Regular,0.027379574941041842,Starchy Foods,50.2401020703455,OUT049,1999,Medium,Tier 1,Supermarket Type1,789.1882106006267
NCB69,9.800103386074047,Low Fat,0.06629549160464383,Household,135.17892705079217,OUT027,1985,Medium,Tier 3,Supermarket Type3,4760.676718544373
NCB82,9.760259530387945,Low Fat,0.06068892209650922,Hard Drinks,195.56854831193857,OUT010,1998,,Tier 3,Grocery Store,2018.2388114835335
FDB26,12.707054263976223,Low Fat,0.022614942766303034,Fruits and Vegetables,104.79642371323945,OUT046,1997,Small,Tier 1,Supermarket Type1,2567.2724799206335
NCB23,13.260377710153024,Regular,0.026723494431806147,Household,37.28021056679752,OUT027,1985,Medium,Tier 3,Supermarket Type3,1346.8472076253315
FDN80,4.523220739876448,LF,0.08367566926696045,Breads,197.9011806326846,OUT046,1997,Small,Tier 1,Supermarket Type1,3840.183490961403
FDN76,14.969877230482277,Regular,0.1525172607405613,Hard Drinks,79.95420385162632,OUT035,2004,Small,Tier 2,Supermarket Type1,711.7647844391436
FDA53,21.455074927300085,Low Fat,0.023512795843376195,Breakfast,201.55122632383166,OUT018,2009,Medium,Tier 3,Supermarket Type2,3377.452630036681
FDN11,9.46413684099776,Low Fat,0.020708296538156708,Starchy Foods,32.73569149091252,OUT013,1987,High,Tier 3,Supermarket Type1,683.9600071225967
DRC77,15.223770786530995,low fat,0.018495949905134316,Health and Hygiene,104.71273587801872,OUT019,1985,Small,Tier 1,Grocery Store,591.8253796865879
FDA90,,Low Fat,0.009154598127634883,Hard Drinks,177.61045615411794,OUT049,1999,Medium,Tier 1,Supermarket Type1,3271.06948183941
NCB49,14.77355240904727,Low Fat,0.028409307299854466,Baking Goods,236.59158182998786,OUT019,1985,Small,Tier 1,Grocery Store,1436.1575464067669
FDB13,,Regular,0.04354098057813491,Household,208.97431244713985,OUT035,2004,Small,Tier 2,Supermarket Type1,4445.080823375479
FDB28,13.514983608899453,Low Fat,0.0462578651912621,Hard Drinks,137.11025390462865,OUT019,1985,Small,Tier 1,Grocery Store,540.0453029820677
FDN38,13.746384447370524,low fat,0.07047073108067252,Hard Drinks,200.56949347239083,OUT046,1997,Small,Tier 1,Supermarket Type1,3058.633504755794
NCB44,7.508200478097513,Regular,0.003238983056678165,Frozen Foods,157.859772119487,OUT018,2009,Medium,Tier 3,Supermarket Type2,3088.1088001920666
NCB79,17.589458071947938,low fat,0.04945124191623854,Household,222.96135122964532,OUT045,2002,,Tier 2,Supermarket Type1,3384.2543076297957
FDN32,,Regular,0.017661374667581803,Household,213.20746969479063,OUT027,1985,Medium,Tier 3,Supermarket Type3,9949.97630249198
NCB57,9.0933058114489,Regular,0.016397052977229765,Seafood,261.3011118950726,OUT027,1985,Medium,Tier 3,Supermarket Type3,9350.188234600306
NCB17,20.43548629161235,LF,0.09356061014850982,Frozen Foods,55.76538396367863,OUT010,1998,,Tier 3,Grocery Store,215.39963411469407
DRC86,4.717153070068952,Regular,0.00999709166277582,Breakfast,111.40635797775803,OUT049,1999,Medium,Tier 1,Supermarket Type1,1828.2328403694432
FDA94,16.840932637996417,Low Fat,0.02394812436117453,Frozen Foods,76.4009260944354,OUT045,2002,,Tier 2,Supermarket Type1,1752.9204005362062
NCB57,10.980998156170765,Low Fat,0.060906753105674866,Others,179.86126772536025,OUT045,2002,,Tier 2,Supermarket Type1,2221.930982133407
NCB70,13.383262132292218,Low Fat,0.06177989125529731,Others,187.71053670436484,OUT027,1985,Medium,Tier 3,Supermarket Type3,7420.926536433944
NCB47,9.455665740574887,Low Fat,0.0029569571106762955,Breakfast,79.09932140484335,OUT035,2004,Small,Tier 2,Supermarket Type1,1536.6752679107058
FDN45,,Low Fat,0.004519556220929878,Others,130.48641360685767,OUT019,1985,Small,Tier 1,Grocery Store,757.3118167233888
FDB22,4.757825648385324,Low Fat,0.06391585935118095,Breakfast,173.1074525224857,OUT035,2004,Small,Tier 2,Supermarket Type1,2895.045016736516
FDB56,16.90736650810234,Low Fat,0.18364963514506696,Frozen Foods,186.5129555853154,OUT019,1985,Small,Tier 1,Grocery Store,1100.2796510313183
DRC80,16.583572983612214,Low Fat,0.32,Starchy Foods,55.224688321355,OUT049,1999,Medium,Tier 1,Supermarket Type1,958.6326525215894
DRC39,15.624089406922776,LF,0.26107743684782647,Snack Foods,248.37318740906827,OUT017,2007,,Tier 2,Supermarket Type1,5143.167871142413
DRC27,19.425161569928136,Regular,0.02599301840983418,Others,39.04361514863896,OUT045,2002,,Tier 2,Supermarket Type1,713.0125615734976
DRC48,19.821548869493377,Regular,0.016609295843141858,Seafood,260.61440723846476,OUT010,1998,,Tier 3,Grocery Store,2004.337743261779
DRC80,13.959553430229342,Low Fat,0.006231655382998099,Others,105.6528935716315,OUT013,1987,High,Tier 3,Supermarket Type1,1965.5166613672502
FDB74,,Low Fat,0.02365609631020937,Breads,105.65755516390655,OUT013,1987,High,Tier 3,Supermarket Type1,1959.071333036489
DRC22,4.686972818197816,Low Fat,0.01944861898186023,Snack Foods,136.2621349317816,OUT013,1987,High,Tier 3,Supermarket Type1,2877.938892330495
FDA17,18.887832000878376,Low Fat,0.051594086764509474,Canned,195.01017293546627,OUT017,2007,,Tier 2,Supermarket Type1,2490.15913626765
DRC41,18.379028210201458,Low Fat,0.0276065719689707,Dairy,68.6660209496172,OUT013,1987,High,Tier 3,Supermarket Type1,1199.919678477666
FDA88,4.8442265131994136,LF,0.015801217989381805,Others,91.17640807899889,OUT019,1985,Small,Tier 1,Grocery Store,508.98633372512245
FDA57,13.72802868460921,Regular,0.056889321843814185,Others,257.93115361022166,OUT045,2002,,Tier 2,Supermarket Type1,3926.963118459103
FDN93,19.91314469743358,Low Fat,0.02341103768144791,Snack Foods,237.93474588541278,OUT049,1999,Medium,Tier 1,Supermarket Type1,4075.2433253133795
FDN15,7.583595779531768,low fat,0.026183934153822398,Others,81.12443761235377,OUT046,1997,Small,Tier 1,Supermarket Type1,2025.1589332485073
FDA72,10.494963666470667,Regular,0.0547439784329785,Health and Hygiene,166.23069871526266,OUT013,1987,High,Tier 3,Supermarket Type1,2470.4837242991885
FDB61,10.127912534817579,Regular,0.007548663266259434,Baking Goods,79.05001312149213,OUT010,1998,,Tier 3,Grocery Store,433.454991339011
DRC22,10.550988081795776,Low Fat,0.08929940001593983,Seafood,160.8144567937796,OUT035,2004,Small,Tier 2,Supermarket Type1,4132.552208747693
NCB84,5.212062517736736,reg,0.2018937973645912,Starchy Foods,117.32249762303101,OUT018,2009,Medium,Tier 3,Supermarket Type2,2211.477663264054
FDA70,,Low Fat,0.0,Canned,116.53223861380545,OUT046,1997,Small,Tier 1,Supermarket Type1,2633.4678121207025
FDA98,9.512557315904004,Low Fat,0.049239598038665885,Dairy,180.8764850163471,OUT045,2002,,Tier 2,Supermarket Type1,3836.9445681177444
DRC41,,Regular,0.029133154849143097,Health and Hygiene,90.43444016742404,OUT045,2002,,Tier 2,Supermarket Type1,1585.7215113187672
FDB42,10.485972121238945,Low Fat,0.1884014384853918,Breads,126.40526682600064,OUT019,1985,Small,Tier 1,Grocery Store,908.0352939607814
FDN13,12.102684578190374,reg,0.008559138192546778,Health and Hygiene,249.3610884592056,OUT045,2002,,Tier 2,Supermarket Type1,5180.171894084106
FDB30,10.972547017966608,LF,0.10076647567660986,Frozen Foods,209.26609264070885,OUT018,2009,Medium,Tier 3,Supermarket Type2,5024.36273703059
DRC29,,Low Fat,0.06306237109193451,Breakfast,121.45489261463976,OUT017,2007,,Tier 2,Supermarket Type1,2100.0665932637266
FDN58,21.33606488133561,Low Fat,0.09406790164763566,Hard Drinks,85.34180028671251,OUT046,1997,Small,Tier 1,Supermarket Type1,1280.4812925845818
FDB67,18.539028241980425,Low Fat,0.18029797841357156,Hard Drinks,186.52674475101088,OUT046,1997,Small,Tier 1,Supermarket Type1,3620.1332067407043
NCB34,13.695645219465236,Low Fat,0.04112887561994123,Soft Drinks,221.6147658045457,OUT019,1985,Small,Tier 1,Grocery Store,1368.025284905499
NCB68,12.598196404615914,Low Fat,0.0,Breads,234.14046478423526,OUT017,2007,,Tier 2,Supermarket Type1,3559.159201290706
FDA24,15.537330332871155,Low Fat,0.09071462227964826,Fruits and Vegetables,164.1703820492177,OUT017,2007,,Tier 2,Supermarket Type1,3374.5517381055483
FDA90,10.04932952489505,Low Fat,0.11169378397421413,Seafood,152.96476625481125,OUT027,1985,Medium,Tier 3,Supermarket Type3,6341.211599323047
NCB67,5.354808796026135,Regular,0.0,Hard Drinks,200.83560671459998,OUT013,1987,High,Tier 3,Supermarket Type1,3401.5279904277127
FDA53,11.373385831449681,Low Fat,0.11342916383672907,Snack Foods,72.4809727545576,OUT013,1987,High,Tier 3,Supermarket Type1,1462.3845680575791
NCB86,,LF,0.07863277899075449,Starchy Foods,232.10478874351762,OUT018,2009,Medium,Tier 3,Supermarket Type2,4351.059578213342
NCB16,7.599895699921287,Low Fat,0.1894569955465504,Canned,48.4459470595196,OUT013,1987,High,Tier 3,Supermarket Type1,813.0953682757536
FDN18,,Regular,0.05073330743984339,Breads,173.3119885682556,OUT017,2007,,Tier 2,Supermarket Type1,3513.5970875725134
FDA42,4.644863737466837,Regular,0.028727979737498854,Hard Drinks,170.16766932263405,OUT018,2009,Medium,Tier 3,Supermarket Type2,2999.469842220805
NCB13,6.574535758035942,Low Fat,0.06846372648102991,Breads,104.32574638456424,OUT017,2007,,Tier 2,Supermarket Type1,2083.725112086935
FDA43,14.482258907940992,Regular,0.0,Seafood,39.36923433802715,OUT035,2004,Small,Tier 2,Supermarket Type1,897.8153985631743
FDN94,9.556036801633194,Regular,0.04139602615587988,Dairy,200.4137498468002,OUT019,1985,Small,Tier 1,Grocery Store,1016.7030102661079
FDN73,19.896636269830623,Regular,0.08907427067660696,Frozen Foods,36.705093063868425,OUT010,1998,,Tier 3,Grocery Store,260.6426470927352
FDA64,11.40488602127299,Low Fat,0.011104919010242093,Canned,73.3883566190017,OUT046,1997,Small,Tier 1,Supermarket Type1,1319.4745129551375
FDA26,8.036571151227893,Regular,0.03069026068637331,Breakfast,159.4398913994577,OUT027,1985,Medium,Tier 3,Supermarket Type3,5891.425530872397
FDB69,13.77506007783996,Regular,0.025873445373557426,Breads,252.83599551918041,OUT019,1985,Small,Tier 1,Grocery Store,1829.56989429898
FDB12,18.014551797991366,Regular,0.02447530052398918,Breads,46.56030805768323,OUT019,1985,Small,Tier 1,Grocery Store,303.0856275364664
NCB13,4.830134835355712,LF,0.0630968390060584,Frozen Foods,167.59371696407368,OUT019,1985,Small,Tier 1,Grocery Store,838.0399966966436
FDN16,13.093842016710703,Low Fat,0.0,Soft Drinks,108.61875622283655,OUT013,1987,High,Tier 3,Supermarket Type1,2128.8142202711115
DRC84,,Low Fat,0.09576622399241128,Frozen Foods,188.98264126260727,OUT046,1997,Small,Tier 1,Supermarket Type1,3574.5864759077226
FDN19,,Low Fat,0.0035754090438986936,Frozen Foods,255.88648052269508,OUT019,1985,Small,Tier 1,Grocery Store,1661.5346237686133
FDB22,19.847574821863475,Low Fat,0.036298204597800636,Soft Drinks,94.38731449474776,OUT049,1999,Medium,Tier 1,Supermarket Type1,1664.4532339884695
FDB53,8.99679596943644,Low Fat,0.0008458576715576779,Hard Drinks,256.5987684714404,OUT017,2007,,Tier 2,Supermarket Type1,4398.493180457881
DRC48,7.400261331118055,Low Fat,0.014973857618654489,Breakfast,236.46780701647313,OUT035,2004,Small,Tier 2,Supermarket Type1,4049.574120479851
FDN60,14.517353239345468,Low Fat,0.08959960842396707,Dairy,174.26519613637285,OUT017,2007,,Tier 2,Supermarket Type1,1850.6046446062212
FDN85,,Low Fat,0.006726388479876565,Snack Foods,209.94385461288118,OUT035,2004,Small,Tier 2,Supermarket Type1,4374.702046301767
NCB95,16.0549258463101,reg,0.006694740900086528,Breads,235.11356902298593,OUT017,2007,,Tier 2,Supermarket Type1,3778.1626280521705
FDB39,12.83173539397331,Low Fat,0.03079355256612668,Seafood,220.61859714212096,OUT018,2009,Medium,Tier 3,Supermarket Type2,3727.3790622789484
NCB30,6.369251349957059,LF,0.09001930610846187,Others,108.1030138119065,OUT027,1985,Medium,Tier 3,Supermarket Type3,4038.9680705825945
FDN57,20.012332287894818,Low Fat,0.0609704558143816,Soft Drinks,222.77456213461747,OUT013,1987,High,Tier 3,Supermarket Type1,5160.924827052681
DRC27,15.944491969380353,Regular,0.09132829668810594,Frozen Foods,104.99044652796678,OUT019,1985,Small,Tier 1,Grocery Store,415.07066732352285
NCB68,13.781881451074057,Low Fat,0.0030490841358676636,Frozen Foods,235.63071299221556,OUT046,1997,Small,Tier 1,Supermarket Type1,3647.2555415915585
FDN57,10.863790460952224,Regular,0.04976904739107085,Fruits and Vegetables,91.28998795111667,OUT019,1985,Small,Tier 1,Grocery Store,578.0093181230937
NCB96,6.792618379398019,low fat,0.03623049941568755,Frozen Foods,166.05356283391598,OUT035,2004,Small,Tier 2,Supermarket Type1,1311.8492960083477
DRC70,16.527812308042478,Regular,0.1358141694114118,Household,194.52998011183206,OUT035,2004,Small,Tier 2,Supermarket Type1,3425.4222264735863
FDB34,18.332148940494008,LF,0.08021353522544454,Seafood,131.48673041740824,OUT010,1998,,Tier 3,Grocery Store,721.0442512534256
